PARAM,HORIZON,LANES,MARGIN,NUM_VEHICLES,PARK_CAP_MULT,AIR_SPEED,MAX_ENDURANCE,OPERATIONAL_CAP,TAT,NETWORKS,WEATHER_SCEN,WEATHER_CUTOFF,FIXED_DIR,DEM_MIN_VERT,DEMAND_ALPHA,TIME_DISC,NUM_ROUTES,PP_ALGO,TPR,KNN,PRED_TYPE,SEEDS,TIME_LIMIT,OPT_GAP
179,180,2,5.0,9,2.0,100.0,90,1,15,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,405,1800,0.01
180,180,2,10.0,9,2.0,100.0,90,1,15,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,405,1800,0.01
181,180,2,3.0,3,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,405,1800,0.01
182,180,2,5.0,3,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,405,1800,0.01
183,180,2,10.0,3,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,405,1800,0.01
184,180,2,3.0,5,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,405,1800,0.01
185,180,2,5.0,5,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,405,1800,0.01
186,180,2,10.0,5,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,405,1800,0.01
187,180,2,3.0,9,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,405,1800,0.01
188,180,2,5.0,9,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,405,1800,0.01
189,180,2,10.0,9,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,405,1800,0.01
190,180,2,3.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
191,180,4,3.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
192,180,8,3.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
193,180,2,5.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
194,180,4,5.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
195,180,8,5.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
196,180,2,10.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
197,180,4,10.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
198,180,8,10.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
199,180,2,3.0,5,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
200,180,4,3.0,5,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
201,180,8,3.0,5,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
202,180,2,5.0,5,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
203,180,4,5.0,5,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
204,180,8,5.0,5,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
205,180,2,10.0,5,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
206,180,4,10.0,5,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
207,180,8,10.0,5,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
208,180,2,3.0,9,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
209,180,4,3.0,9,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
210,180,8,3.0,9,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
211,180,2,5.0,9,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
212,180,4,5.0,9,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
213,180,8,5.0,9,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
214,180,2,10.0,9,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
215,180,4,10.0,9,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
216,180,8,10.0,9,2.0,100.0,90,1,5,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
217,180,2,3.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
218,180,4,3.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
219,180,8,3.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
220,180,2,5.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
221,180,4,5.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
222,180,8,5.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
223,180,2,10.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
224,180,4,10.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
225,180,8,10.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
226,180,2,3.0,5,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
227,180,4,3.0,5,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
228,180,8,3.0,5,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
229,180,2,5.0,5,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
230,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
231,180,8,5.0,5,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
232,180,2,10.0,5,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
233,180,4,10.0,5,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
234,180,8,10.0,5,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
235,180,2,3.0,9,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
236,180,4,3.0,9,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
237,180,8,3.0,9,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
238,180,2,5.0,9,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
239,180,4,5.0,9,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
240,180,8,5.0,9,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
241,180,2,10.0,9,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
242,180,4,10.0,9,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
243,180,8,10.0,9,2.0,100.0,90,1,15,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
244,180,2,3.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
245,180,4,3.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
246,180,8,3.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
247,180,2,5.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
248,180,4,5.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
249,180,8,5.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
250,180,2,10.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
251,180,4,10.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
252,180,8,10.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
253,180,2,3.0,5,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
254,180,4,3.0,5,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
255,180,8,3.0,5,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
256,180,2,5.0,5,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
257,180,4,5.0,5,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
258,180,8,5.0,5,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
259,180,2,10.0,5,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
260,180,4,10.0,5,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
261,180,8,10.0,5,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
262,180,2,3.0,9,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
263,180,4,3.0,9,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
264,180,8,3.0,9,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
265,180,2,5.0,9,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
266,180,4,5.0,9,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
267,180,8,5.0,9,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
268,180,2,10.0,9,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
269,180,4,10.0,9,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
270,180,8,10.0,9,2.0,100.0,90,1,30,Victor_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
271,180,2,3.0,3,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
272,180,4,3.0,3,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
273,180,8,3.0,3,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
274,180,2,5.0,3,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
275,180,4,5.0,3,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
276,180,8,5.0,3,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
277,180,2,10.0,3,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
278,180,4,10.0,3,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
279,180,8,10.0,3,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
280,180,2,3.0,5,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
281,180,4,3.0,5,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
282,180,8,3.0,5,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
283,180,2,5.0,5,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
284,180,4,5.0,5,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
285,180,8,5.0,5,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
286,180,2,10.0,5,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
287,180,4,10.0,5,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
288,180,8,10.0,5,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
289,180,2,3.0,9,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
290,180,4,3.0,9,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
291,180,8,3.0,9,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
292,180,2,5.0,9,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
293,180,4,5.0,9,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
294,180,8,5.0,9,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
295,180,2,10.0,9,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
296,180,4,10.0,9,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
297,180,8,10.0,9,2.0,100.0,90,1,5,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
298,180,2,3.0,3,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
299,180,4,3.0,3,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
300,180,8,3.0,3,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
301,180,2,5.0,3,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
302,180,4,5.0,3,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
303,180,8,5.0,3,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
304,180,2,10.0,3,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
305,180,4,10.0,3,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
306,180,8,10.0,3,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
307,180,2,3.0,5,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
308,180,4,3.0,5,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
309,180,8,3.0,5,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
310,180,2,5.0,5,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
311,180,4,5.0,5,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
312,180,8,5.0,5,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
313,180,2,10.0,5,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
314,180,4,10.0,5,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
315,180,8,10.0,5,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
316,180,2,3.0,9,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
317,180,4,3.0,9,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
318,180,8,3.0,9,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
319,180,2,5.0,9,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
320,180,4,5.0,9,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
321,180,8,5.0,9,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
322,180,2,10.0,9,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
323,180,4,10.0,9,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
324,180,8,10.0,9,2.0,100.0,90,1,15,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
325,180,2,3.0,3,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
326,180,4,3.0,3,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
327,180,8,3.0,3,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
328,180,2,5.0,3,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
329,180,4,5.0,3,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
330,180,8,5.0,3,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
331,180,2,10.0,3,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
332,180,4,10.0,3,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
333,180,8,10.0,3,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
334,180,2,3.0,5,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
335,180,4,3.0,5,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
336,180,8,3.0,5,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
337,180,2,5.0,5,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
338,180,4,5.0,5,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
339,180,8,5.0,5,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
340,180,2,10.0,5,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
341,180,4,10.0,5,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
342,180,8,10.0,5,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
343,180,2,3.0,9,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
344,180,4,3.0,9,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
345,180,8,3.0,9,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
346,180,2,5.0,9,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
347,180,4,5.0,9,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
348,180,8,5.0,9,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
349,180,2,10.0,9,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
350,180,4,10.0,9,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
351,180,8,10.0,9,2.0,100.0,90,1,30,Grid_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
352,180,2,3.0,3,2.0,100.0,90,1,5,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
353,180,2,5.0,3,2.0,100.0,90,1,5,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
354,180,2,10.0,3,2.0,100.0,90,1,5,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
355,180,2,3.0,5,2.0,100.0,90,1,5,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
356,180,2,5.0,5,2.0,100.0,90,1,5,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
357,180,2,10.0,5,2.0,100.0,90,1,5,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
